num_nodes,num_edges,cascade_size,tree_depth,in_degrees,out_degrees,propagation_delay,reaction_times,betweenness_centrality,closeness_centrality,filename
22,24,21,3,"{'ROOT': 0, '553506608203169792': 3, '553507133464248320': 1, '553507208382930944': 1, '553507222324801536': 1, '553507344932294657': 1, '553507375211364352': 1, '553507495604678658': 2, '553507538860126211': 1, '553507613900820481': 1, '553507679621378049': 1, '553507700546367488': 1, '553507937121878016': 1, '553508241981046784': 1, '553508411178885121': 1, '553508438224142336': 1, '553508576422285312': 1, '553508636505673729': 1, '553509397063041024': 1, '553512763906334722': 1, '553522189337890816': 1, '553526618720075776': 1}","{'ROOT': 1, '553506608203169792': 18, '553507133464248320': 0, '553507208382930944': 0, '553507222324801536': 0, '553507344932294657': 0, '553507375211364352': 0, '553507495604678658': 1, '553507538860126211': 0, '553507613900820481': 1, '553507679621378049': 0, '553507700546367488': 0, '553507937121878016': 0, '553508241981046784': 2, '553508411178885121': 0, '553508438224142336': 0, '553508576422285312': 1, '553508636505673729': 0, '553509397063041024': 0, '553512763906334722': 0, '553522189337890816': 0, '553526618720075776': 0}",6044.33,"[6044.33, 17.97, 58.39, 73.02]","{'ROOT': 0.0, '553506608203169792': 0.09285714285714286, '553507133464248320': 0.0, '553507208382930944': 0.0, '553507222324801536': 0.0, '553507344932294657': 0.0, '553507375211364352': 0.0, '553507495604678658': 0.009523809523809525, '553507538860126211': 0.0, '553507613900820481': 0.0, '553507679621378049': 0.0, '553507700546367488': 0.0, '553507937121878016': 0.0, '553508241981046784': 0.014285714285714287, '553508411178885121': 0.0, '553508438224142336': 0.0, '553508576422285312': 0.0, '553508636505673729': 0.0, '553509397063041024': 0.0, '553512763906334722': 0.0, '553522189337890816': 0.0, '553526618720075776': 0.0}","{'ROOT': 0.0, '553506608203169792': 0.09523809523809523, '553507133464248320': 0.0857142857142857, '553507208382930944': 0.0857142857142857, '553507222324801536': 0.0857142857142857, '553507344932294657': 0.0857142857142857, '553507375211364352': 0.0857142857142857, '553507495604678658': 0.12698412698412698, '553507538860126211': 0.0857142857142857, '553507613900820481': 0.0857142857142857, '553507679621378049': 0.0857142857142857, '553507700546367488': 0.0857142857142857, '553507937121878016': 0.0857142857142857, '553508241981046784': 0.0857142857142857, '553508411178885121': 0.0857142857142857, '553508438224142336': 0.0857142857142857, '553508576422285312': 0.06349206349206349, '553508636505673729': 0.0857142857142857, '553509397063041024': 0.0857142857142857, '553512763906334722': 0.08465608465608465, '553522189337890816': 0.10822510822510821, '553526618720075776': 0.08465608465608465}",553506608203169792.txt
11,12,10,2,"{'ROOT': 0, '553508098825261056': 3, '553509102790668289': 1, '553509365081456640': 1, '553509546602553344': 1, '553511652587360256': 1, '553513832971513856': 1, '553518690872745985': 1, '553524499803815937': 1, '553538031513530368': 1, '553551811282751488': 1}","{'ROOT': 1, '553508098825261056': 10, '553509102790668289': 0, '553509365081456640': 0, '553509546602553344': 0, '553511652587360256': 0, '553513832971513856': 0, '553518690872745985': 0, '553524499803815937': 0, '553538031513530368': 1, '553551811282751488': 0}",431.62,[431.62],"{'ROOT': 0.0, '553508098825261056': 0.18888888888888888, '553509102790668289': 0.0, '553509365081456640': 0.0, '553509546602553344': 0.0, '553511652587360256': 0.0, '553513832971513856': 0.0, '553518690872745985': 0.0, '553524499803815937': 0.0, '553538031513530368': 0.0, '553551811282751488': 0.0}","{'ROOT': 0.0, '553508098825261056': 0.2, '553509102790668289': 0.18, '553509365081456640': 0.18, '553509546602553344': 0.18, '553511652587360256': 0.18, '553513832971513856': 0.18, '553518690872745985': 0.18, '553524499803815937': 0.18, '553538031513530368': 0.13333333333333333, '553551811282751488': 0.18}",553508098825261056.txt
6,6,5,2,"{'ROOT': 0, '553512735192141826': 2, '553513642478813184': 1, '553513916572381185': 1, '553514819085946881': 1, '553820631087988736': 1}","{'ROOT': 1, '553512735192141826': 5, '553513642478813184': 0, '553513916572381185': 0, '553514819085946881': 0, '553820631087988736': 0}",1223.47,"[0.0, 3.6, 4.7, 8.28, 1223.47]","{'ROOT': 0.0, '553512735192141826': 0.2, '553513642478813184': 0.0, '553513916572381185': 0.0, '553514819085946881': 0.0, '553820631087988736': 0.0}","{'ROOT': 0.0, '553512735192141826': 0.2, '553513642478813184': 0.26666666666666666, '553513916572381185': 0.26666666666666666, '553514819085946881': 0.26666666666666666, '553820631087988736': 0.26666666666666666}",553512735192141826.txt
11,12,10,2,"{'ROOT': 0, '553531413459660800': 2, '553531601838432257': 1, '553531861885259776': 1, '553532938508587008': 1, '553533391216582656': 1, '553534531522011136': 1, '553535185695043584': 2, '553538891228385280': 1, '553542100143591426': 1, '554247300738854912': 1}","{'ROOT': 1, '553531413459660800': 10, '553531601838432257': 0, '553531861885259776': 0, '553532938508587008': 0, '553533391216582656': 0, '553534531522011136': 0, '553535185695043584': 1, '553538891228385280': 0, '553542100143591426': 0, '554247300738854912': 0}",2844.68,"[0.0, 0.75, 1.78, 6.07, 7.87, 12.4, 15.0, 29.72, 42.47, 2844.68]","{'ROOT': 0.0, '553531413459660800': 0.1, '553531601838432257': 0.0, '553531861885259776': 0.0, '553532938508587008': 0.0, '553533391216582656': 0.0, '553534531522011136': 0.0, '553535185695043584': 0.0, '553538891228385280': 0.0, '553542100143591426': 0.0, '554247300738854912': 0.0}","{'ROOT': 0.0, '553531413459660800': 0.1, '553531601838432257': 0.13333333333333333, '553531861885259776': 0.13333333333333333, '553532938508587008': 0.13333333333333333, '553533391216582656': 0.13333333333333333, '553534531522011136': 0.13333333333333333, '553535185695043584': 0.13333333333333333, '553538891228385280': 0.13333333333333333, '553542100143591426': 0.13333333333333333, '554247300738854912': 0.13333333333333333}",553531413459660800.txt
9,9,8,2,"{'ROOT': 0, '553534838880608256': 2, '553535353790152705': 1, '553535415073132544': 1, '553535417555759106': 1, '553535440821575682': 1, '553535581586993152': 1, '553536257670672384': 1, '553539103879200769': 1}","{'ROOT': 1, '553534838880608256': 8, '553535353790152705': 0, '553535415073132544': 0, '553535417555759106': 0, '553535440821575682': 0, '553535581586993152': 0, '553536257670672384': 0, '553539103879200769': 0}",332.07,[332.07],"{'ROOT': 0.0, '553534838880608256': 0.125, '553535353790152705': 0.0, '553535415073132544': 0.0, '553535417555759106': 0.0, '553535440821575682': 0.0, '553535581586993152': 0.0, '553536257670672384': 0.0, '553539103879200769': 0.0}","{'ROOT': 0.0, '553534838880608256': 0.125, '553535353790152705': 0.16666666666666666, '553535415073132544': 0.16666666666666666, '553535417555759106': 0.16666666666666666, '553535440821575682': 0.16666666666666666, '553535581586993152': 0.16666666666666666, '553536257670672384': 0.16666666666666666, '553539103879200769': 0.16666666666666666}",553534838880608256.txt
7,7,6,2,"{'ROOT': 0, '553535829017370625': 2, '553535952459952129': 1, '553536361786277888': 1, '553536495433580545': 1, '553541692243316737': 1, '553551642369753088': 1}","{'ROOT': 1, '553535829017370625': 6, '553535952459952129': 0, '553536361786277888': 0, '553536495433580545': 0, '553541692243316737': 0, '553551642369753088': 0}",471.05,[471.05],"{'ROOT': 0.0, '553535829017370625': 0.16666666666666666, '553535952459952129': 0.0, '553536361786277888': 0.0, '553536495433580545': 0.0, '553541692243316737': 0.0, '553551642369753088': 0.0}","{'ROOT': 0.0, '553535829017370625': 0.16666666666666666, '553535952459952129': 0.2222222222222222, '553536361786277888': 0.2222222222222222, '553536495433580545': 0.2222222222222222, '553541692243316737': 0.2222222222222222, '553551642369753088': 0.2222222222222222}",553535829017370625.txt
13,18,12,3,"{'ROOT': 0, '553543369604210689': 5, '553543653424386049': 1, '553543671308886016': 2, '553544356700094464': 1, '553544770430464000': 1, '553544839049261056': 1, '553545251651342337': 1, '553548166629691392': 1, '553549440263675904': 2, '553549946738446336': 1, '553550815940837376': 1, '553551580801536000': 1}","{'ROOT': 1, '553543369604210689': 11, '553543653424386049': 0, '553543671308886016': 1, '553544356700094464': 0, '553544770430464000': 1, '553544839049261056': 1, '553545251651342337': 0, '553548166629691392': 1, '553549440263675904': 1, '553549946738446336': 1, '553550815940837376': 0, '553551580801536000': 0}",357.25,"[357.25, 2.009999999999998]","{'ROOT': 0.0, '553543369604210689': 0.3787878787878788, '553543653424386049': 0.0, '553543671308886016': 0.07575757575757576, '553544356700094464': 0.0, '553544770430464000': 0.0, '553544839049261056': 0.0, '553545251651342337': 0.0, '553548166629691392': 0.0, '553549440263675904': 0.045454545454545456, '553549946738446336': 0.0, '553550815940837376': 0.0, '553551580801536000': 0.0}","{'ROOT': 0.0, '553543369604210689': 0.34722222222222227, '553543653424386049': 0.25, '553543671308886016': 0.2604166666666667, '553544356700094464': 0.25, '553544770430464000': 0.20833333333333334, '553544839049261056': 0.2314814814814815, '553545251651342337': 0.25, '553548166629691392': 0.20833333333333334, '553549440263675904': 0.3141025641025641, '553549946738446336': 0.2149122807017544, '553550815940837376': 0.25, '553551580801536000': 0.25}",553543369604210689.txt
9,10,8,2,"{'ROOT': 0, '553544694765215745': 3, '553545265592799232': 1, '553545342055354368': 1, '553545574528864256': 1, '553545600655187969': 1, '553546903842222080': 1, '553547771127812096': 1, '553553375103819776': 1}","{'ROOT': 1, '553544694765215745': 8, '553545265592799232': 1, '553545342055354368': 0, '553545574528864256': 0, '553545600655187969': 0, '553546903842222080': 0, '553547771127812096': 0, '553553375103819776': 0}",221.07,[221.07],"{'ROOT': 0.0, '553544694765215745': 0.23214285714285712, '553545265592799232': 0.0, '553545342055354368': 0.0, '553545574528864256': 0.0, '553545600655187969': 0.0, '553546903842222080': 0.0, '553547771127812096': 0.0, '553553375103819776': 0.0}","{'ROOT': 0.0, '553544694765215745': 0.25, '553545265592799232': 0.16666666666666666, '553545342055354368': 0.22499999999999998, '553545574528864256': 0.22499999999999998, '553545600655187969': 0.22499999999999998, '553546903842222080': 0.22499999999999998, '553547771127812096': 0.22499999999999998, '553553375103819776': 0.22499999999999998}",553544694765215745.txt
7,9,6,2,"{'ROOT': 0, '553558982476828674': 4, '553559105387118592': 1, '553560647305560064': 1, '553570519052980225': 1, '553571844562120704': 1, '553776086816137217': 1}","{'ROOT': 1, '553558982476828674': 6, '553559105387118592': 1, '553560647305560064': 0, '553570519052980225': 0, '553571844562120704': 1, '553776086816137217': 0}",3455.03,[3455.03],"{'ROOT': 0.0, '553558982476828674': 0.43333333333333335, '553559105387118592': 0.0, '553560647305560064': 0.0, '553570519052980225': 0.0, '553571844562120704': 0.0, '553776086816137217': 0.0}","{'ROOT': 0.0, '553558982476828674': 0.5, '553559105387118592': 0.3, '553560647305560064': 0.38095238095238093, '553570519052980225': 0.38095238095238093, '553571844562120704': 0.3, '553776086816137217': 0.38095238095238093}",553558982476828674.txt
11,12,10,2,"{'ROOT': 0, '553566026030272512': 3, '553566115969105920': 1, '553566214174556160': 1, '553566385105027072': 1, '553566995984437248': 1, '553567072114839553': 1, '553567740104286209': 1, '553567980354031616': 1, '553568642965979136': 1, '553570156438638592': 1}","{'ROOT': 1, '553566026030272512': 10, '553566115969105920': 0, '553566214174556160': 0, '553566385105027072': 0, '553566995984437248': 0, '553567072114839553': 0, '553567740104286209': 1, '553567980354031616': 0, '553568642965979136': 0, '553570156438638592': 0}",992.98,[992.98],"{'ROOT': 0.0, '553566026030272512': 0.18888888888888888, '553566115969105920': 0.0, '553566214174556160': 0.0, '553566385105027072': 0.0, '553566995984437248': 0.0, '553567072114839553': 0.0, '553567740104286209': 0.0, '553567980354031616': 0.0, '553568642965979136': 0.0, '553570156438638592': 0.0}","{'ROOT': 0.0, '553566026030272512': 0.2, '553566115969105920': 0.18, '553566214174556160': 0.18, '553566385105027072': 0.18, '553566995984437248': 0.18, '553567072114839553': 0.18, '553567740104286209': 0.13333333333333333, '553567980354031616': 0.18, '553568642965979136': 0.18, '553570156438638592': 0.18}",553566026030272512.txt
17,17,16,2,"{'ROOT': 0, '553586860334010368': 2, '553586964805713920': 1, '553586988419649536': 1, '553587000578932737': 1, '553587039598571523': 1, '553587040886206466': 1, '553587067712995328': 1, '553587132045213696': 1, '553587150428856320': 1, '553587188500529152': 1, '553587298215133185': 1, '553587361398132736': 1, '553587407980077057': 1, '553587445921759232': 1, '553587467409162240': 1, '553587620006346752': 1}","{'ROOT': 1, '553586860334010368': 16, '553586964805713920': 0, '553586988419649536': 0, '553587000578932737': 0, '553587039598571523': 0, '553587040886206466': 0, '553587067712995328': 0, '553587132045213696': 0, '553587150428856320': 0, '553587188500529152': 0, '553587298215133185': 0, '553587361398132736': 0, '553587407980077057': 0, '553587445921759232': 0, '553587467409162240': 0, '553587620006346752': 0}",441.9,[441.9],"{'ROOT': 0.0, '553586860334010368': 0.0625, '553586964805713920': 0.0, '553586988419649536': 0.0, '553587000578932737': 0.0, '553587039598571523': 0.0, '553587040886206466': 0.0, '553587067712995328': 0.0, '553587132045213696': 0.0, '553587150428856320': 0.0, '553587188500529152': 0.0, '553587298215133185': 0.0, '553587361398132736': 0.0, '553587407980077057': 0.0, '553587445921759232': 0.0, '553587467409162240': 0.0, '553587620006346752': 0.0}","{'ROOT': 0.0, '553586860334010368': 0.0625, '553586964805713920': 0.08333333333333333, '553586988419649536': 0.08333333333333333, '553587000578932737': 0.08333333333333333, '553587039598571523': 0.08333333333333333, '553587040886206466': 0.08333333333333333, '553587067712995328': 0.08333333333333333, '553587132045213696': 0.08333333333333333, '553587150428856320': 0.08333333333333333, '553587188500529152': 0.08333333333333333, '553587298215133185': 0.08333333333333333, '553587361398132736': 0.08333333333333333, '553587407980077057': 0.08333333333333333, '553587445921759232': 0.08333333333333333, '553587467409162240': 0.08333333333333333, '553587620006346752': 0.08333333333333333}",553586860334010368.txt
11,12,10,3,"{'ROOT': 0, '553586897168392192': 3, '553587250232311810': 1, '553587367983194113': 1, '553587662658207745': 1, '553588165408473088': 1, '553589683402579968': 1, '553590837666656257': 1, '553591055783051264': 1, '553680292381483008': 1, '553757432455770112': 1}","{'ROOT': 1, '553586897168392192': 9, '553587250232311810': 0, '553587367983194113': 0, '553587662658207745': 0, '553588165408473088': 0, '553589683402579968': 1, '553590837666656257': 0, '553591055783051264': 1, '553680292381483008': 0, '553757432455770112': 0}",830.85,"[830.85, 666.56]","{'ROOT': 0.0, '553586897168392192': 0.18888888888888888, '553587250232311810': 0.0, '553587367983194113': 0.0, '553587662658207745': 0.0, '553588165408473088': 0.0, '553589683402579968': 0.03333333333333333, '553590837666656257': 0.0, '553591055783051264': 0.0, '553680292381483008': 0.0, '553757432455770112': 0.0}","{'ROOT': 0.0, '553586897168392192': 0.2, '553587250232311810': 0.18, '553587367983194113': 0.18, '553587662658207745': 0.18, '553588165408473088': 0.18, '553589683402579968': 0.18, '553590837666656257': 0.18, '553591055783051264': 0.13333333333333333, '553680292381483008': 0.18, '553757432455770112': 0.17777777777777778}",553586897168392192.txt
30,38,29,3,"{'ROOT': 0, '553587013409325058': 7, '553587103922020352': 1, '553587134838620160': 1, '553587135274815488': 1, '553587160088338432': 1, '553587193772793856': 1, '553587246516174849': 1, '553587285074386944': 1, '553587377835614209': 1, '553587383397253120': 3, '553587387889373186': 1, '553587395942420480': 1, '553587422445846529': 1, '553587435511484416': 2, '553587551131283458': 1, '553587582962253824': 1, '553587586241794050': 1, '553587599856906241': 1, '553587741720854528': 1, '553587794686513153': 1, '553587810859757569': 1, '553587882741747713': 1, '553588069610569729': 1, '553588091433537536': 1, '553588640052674560': 1, '553588653562150912': 1, '553588737750605825': 1, '553588971864084481': 1, '553647665695956992': 1}","{'ROOT': 1, '553587013409325058': 18, '553587103922020352': 1, '553587134838620160': 0, '553587135274815488': 0, '553587160088338432': 0, '553587193772793856': 0, '553587246516174849': 0, '553587285074386944': 0, '553587377835614209': 1, '553587383397253120': 4, '553587387889373186': 7, '553587395942420480': 0, '553587422445846529': 0, '553587435511484416': 3, '553587551131283458': 1, '553587582962253824': 0, '553587586241794050': 0, '553587599856906241': 0, '553587741720854528': 0, '553587794686513153': 0, '553587810859757569': 1, '553587882741747713': 0, '553588069610569729': 0, '553588091433537536': 0, '553588640052674560': 1, '553588653562150912': 0, '553588737750605825': 0, '553588971864084481': 0, '553647665695956992': 0}",3737.93,"[3737.93, 1.45, 1.62, 1.49, 1.9700000000000002, 2.5200000000000005, 2.8000000000000003, 4.99, 5.02, 5.35, 6.28, 239.52]","{'ROOT': 0.0, '553587013409325058': 0.25, '553587103922020352': 0.0, '553587134838620160': 0.0, '553587135274815488': 0.0, '553587160088338432': 0.0, '553587193772793856': 0.0, '553587246516174849': 0.0, '553587285074386944': 0.0, '553587377835614209': 0.011083743842364532, '553587383397253120': 0.050492610837438424, '553587387889373186': 0.059113300492610835, '553587395942420480': 0.0, '553587422445846529': 0.0, '553587435511484416': 0.050492610837438424, '553587551131283458': 0.0, '553587582962253824': 0.0, '553587586241794050': 0.0, '553587599856906241': 0.0, '553587741720854528': 0.0, '553587794686513153': 0.0, '553587810859757569': 0.0, '553587882741747713': 0.0, '553588069610569729': 0.0, '553588091433537536': 0.0, '553588640052674560': 0.0, '553588653562150912': 0.0, '553588737750605825': 0.0, '553588971864084481': 0.0, '553647665695956992': 0.0}","{'ROOT': 0.0, '553587013409325058': 0.2206896551724138, '553587103922020352': 0.12981744421906694, '553587134838620160': 0.147005444646098, '553587135274815488': 0.147005444646098, '553587160088338432': 0.147005444646098, '553587193772793856': 0.147005444646098, '553587246516174849': 0.147005444646098, '553587285074386944': 0.147005444646098, '553587377835614209': 0.147005444646098, '553587383397253120': 0.1471264367816092, '553587387889373186': 0.12981744421906694, '553587395942420480': 0.147005444646098, '553587422445846529': 0.147005444646098, '553587435511484416': 0.1471264367816092, '553587551131283458': 0.12981744421906694, '553587582962253824': 0.147005444646098, '553587586241794050': 0.147005444646098, '553587599856906241': 0.147005444646098, '553587741720854528': 0.11890606420927469, '553587794686513153': 0.10742705570291777, '553587810859757569': 0.10031347962382445, '553587882741747713': 0.10742705570291777, '553588069610569729': 0.1163793103448276, '553588091433537536': 0.1163793103448276, '553588640052674560': 0.10031347962382445, '553588653562150912': 0.10742705570291777, '553588737750605825': 0.10742705570291777, '553588971864084481': 0.10742705570291777, '553647665695956992': 0.10742705570291777}",553587013409325058.txt
